geo,TIME_PERIOD,Passengers_Mil_KM,km_railways,population,GDP_Capita,area,cars_per_capita,fuel_price,passengers_per_capita,passengers_per_km_rail,rail_density,pop_density,gdp_per_km_rail
Finland,2017,4271.0,5926.0,5503297.0,42910.0,338440.0,617.0,1.46432,776.080229724109,720722.2409719878,0.017509750620494032,16.260775913012647,7.240971987850152
Finland,2018,4535.0,5926.0,5513130.0,43360.0,338440.0,629.0,1.52234,822.5817276211517,765271.6841039486,0.017509750620494032,16.289829807351378,7.316908538643267
Finland,2019,4924.0,5923.0,5517919.0,43910.0,338440.0,642.0,1.5240816326530613,892.3654007969309,831335.4718892453,0.017500886420044912,16.303980026001653,7.413472902245483
Finland,2020,2820.0,5918.0,5525292.0,42740.0,338440.0,652.0,1.41178,510.38026587554106,476512.33524839475,0.017486112752629714,16.325765275972106,7.222034471105103
Finland,2021,2903.0,5918.0,5533793.0,43800.0,338440.0,656.0,1.6736122448979593,524.5949749114216,490537.343697195,0.017486112752629714,16.35088346531143,7.401149036836769
Finland,2022,4572.0,5918.0,5548241.0,44010.0,338440.0,660.0,2.1086274509803924,824.0449540674242,772558.2967218655,0.017486112752629714,16.39357345467439,7.4366339979722875
Finland,2023,5199.0,5915.0,5563970.0,43280.0,338440.0,664.0,1.929230769230769,934.4047505647945,878951.8174133559,0.017477248552180594,16.44004845762912,7.316990701606086
Finland,2024,5436.0,5915.0,5603851.0,43330.0,338440.0,666.0,1.8016415094339622,970.0472050381069,919019.4420963652,0.017477248552180594,16.557886183666234,7.325443786982248
France,2004,74359.0,31033.0,62292241.0,33300.0,633186.6,476.0,,1193.712070817937,2396126.7038314054,0.04901082871936962,98.37896285234085,1.0730512680050268
France,2005,76884.0,31024.0,62772870.0,33680.0,633186.6,476.0,1.1626544897959183,1224.7966358715157,2478210.4177411036,0.04899661489993629,99.13802661016516,1.0856111397627644
France,2006,79809.0,31036.0,63229635.0,34360.0,633186.6,478.0,1.2384579591836735,1262.2087728325491,2571497.6156721227,0.04901556665918072,99.85940163610537,1.1071014305967264
France,2007,81961.0,31307.0,63645065.0,35010.0,633186.6,480.0,1.2741457142857142,1287.7824855705624,2617976.8102980163,0.049443560555450794,100.51549574801489,1.1182802568115757
France,2008,86516.0,31194.0,64007193.0,34960.0,633186.6,483.0,1.365462857142857,1351.660586021949,2773482.079887158,0.04926509815589907,101.08740930398717,1.1207283451945886
France,2009,88610.0,31092.0,64350226.0,33800.0,633186.6,486.0,1.209292,1376.9959409311166,2849929.24224881,0.0491040082023214,101.62916587306175,1.087096359192075
France,2010,102167.0,30488.0,64658856.0,34310.0,633186.6,538.0,1.342614081632653,1580.0929110159327,3351056.153240619,0.04815010298701836,102.11658932769582,1.1253607976908948
France,2011,105596.0,30557.0,64978721.0,34990.0,633186.6,540.0,1.4981204081632653,1625.0858492582518,3455705.730274569,0.04825907560267384,102.62175636692248,1.1450731419969238
France,2012,91205.0,30966.0,65276983.0,34880.0,633186.6,542.0,1.566415918367347,1397.1999900791984,2945327.1329845637,0.048905014730254874,103.09280550156937,1.1263966931473228
France,2013,90485.0,30703.0,65600350.0,34990.0,633186.6,546.0,1.538434,1379.3371529267756,2947106.14597922,0.04848965534014776,103.60350329586886,1.1396280493762825
France,2014,89499.0,29720.0,66165980.0,35150.0,633186.6,551.0,1.4919118367346937,1352.6437604339874,3011406.4602960967,0.046937190395374764,104.49681026098784,1.1827052489905787
France,2015,91377.0,29193.0,66458153.0,35370.0,633186.6,558.0,1.356370612244898,1374.955455051542,3130099.68143048,0.04610489230189015,104.95824295713145,1.211591819956839
France,2016,91832.0,28749.0,66638391.0,35540.0,633186.6,564.0,1.3011674,1378.0644853805068,3194267.626700059,0.0454036772098462,105.24289522235625,1.2362169118925876
France,2017,92331.0,29164.0,66809816.0,36140.0,633186.6,569.0,1.375376,1381.9975196459154,3165923.741599232,0.046059092217049444,105.5136289997293,1.2391990124811412
France,2018,89186.0,28638.0,67026224.0,36570.0,633186.6,568.0,1.5071972,1330.6135222536182,3114253.788672393,0.04522837343683521,105.85540502594338,1.2769746490676723
France,2019,93504.0,28527.0,67290471.0,37160.0,633186.6,569.0,1.5049191836734694,1389.5578171833572,3277736.8808497214,0.04505306966382422,106.27273381969866,1.3026255827812248
France,2020,53926.0,28277.0,67473651.0,34230.0,633186.6,568.0,1.356537,799.2156819852538,1907062.2767620326,0.044658241346231906,106.56203242456489,1.2105244545036602
France,2021,70481.0,28121.0,67728568.0,36460.0,633186.6,570.0,1.5529438775510205,1040.639158353385,2506347.569432097,0.04441186847605429,106.96462622550762,1.2965399523487784
France,2022,95635.0,28009.0,68091703.0,37280.0,633186.6,569.0,1.8089168627450982,1404.5029832783005,3414438.2162876218,0.04423498538977294,107.53813014994317,1.331000749759006
France,2023,101316.0,28000.0,68277210.0,37730.0,633186.6,573.0,1.8807605769230769,1483.8919164974668,3618428.5714285714,0.044220771570339615,107.83110381678955,1.3475
France,2024,107346.0,27564.0,68669303.0,38180.0,633186.6,577.0,1.8208333962264152,1563.2312446800283,3894427.51414889,0.04353219098445861,108.45034149490846,1.3851400377303729
Germany,2004,75903.0,40202.0,82531671.0,35400.0,357376.0,550.0,,919.6833055761103,1888040.396000199,0.11249216511461319,230.93792252417623,0.8805532063081438
Germany,2005,74944.0,38206.0,82500849.0,35770.0,357376.0,559.0,1.2216826530612246,908.4027729217671,1961576.7156991048,0.10690701110315186,230.85167722510744,0.936240381091975
Germany,2006,78735.0,38206.0,82437995.0,37230.0,357376.0,566.0,1.2833436734693877,955.0814524297929,2060801.968277234,0.10690701110315186,230.67580083721347,0.97445427419777
Germany,2007,79098.0,38005.0,82314906.0,38390.0,357376.0,501.0,1.3354469387755101,960.9195204572061,2081252.4667806868,0.10634457825931232,230.33137647743553,1.0101302460202606
Germany,2008,82428.0,37798.0,82217837.0,38840.0,357376.0,504.0,1.3933520408163265,1002.5561728168548,2180750.304248902,0.10576535637535817,230.05976058828796,1.0275675961691095
Germany,2009,81206.0,37934.0,82002356.0,36810.0,357376.0,510.0,1.26202,990.2886204879284,2140718.089313017,0.10614590795128939,229.4568073961318,0.9703695892866557
Germany,2010,82837.0,38750.0,81802257.0,38430.0,357376.0,527.0,1.3910510204081634,1012.6493209105465,2137729.0322580645,0.10842921740687679,228.8968957064828,0.991741935483871
Germany,2011,89316.0,38712.0,80222065.0,39880.0,357376.0,534.0,1.526938775510204,1113.3595227198402,2307191.5685058897,0.10832288681948424,224.475244560351,1.0301715230419508
Germany,2012,93918.0,38648.0,80327900.0,40010.0,357376.0,539.0,1.6512653061224492,1169.182811949522,2430086.938522045,0.10814380372492836,224.771389237106,1.0352411509004347
Germany,2013,89450.0,38653.801,80523746.0,40100.0,357376.0,543.0,1.6025200000000002,1110.8524434518981,2314132.0565084917,0.10816003592854584,225.3194002954871,1.0374141471882674
Germany,2014,90978.0,38658.765,80767463.0,40850.0,357376.0,547.0,1.5431632653061222,1126.4189392701364,2353360.2276223777,0.10817392606106734,226.00136271042263,1.0566814537401803
Germany,2015,91050.0,38630.502,81197537.0,41230.0,357376.0,548.0,1.3970408163265307,1121.3394317613354,2356945.8144758255,0.10809484128760745,227.204784316798,1.0672913336720293
Germany,2016,95465.0,38696.542,82175684.0,41880.0,357376.0,555.0,1.30542,1161.7183496762862,2467016.3034206,0.1082796326558023,229.94180918696276,1.0822672475488895
Germany,2017,95529.0,38802.643,82521653.0,42960.0,357376.0,561.0,1.37388,1157.623442177049,2461919.9264338776,0.10857652164666905,230.90989042353152,1.1071410779930637
Germany,2018,98161.0,38994.798,82792351.0,43390.0,357376.0,567.0,1.4428,1185.6288511483385,2517284.4849715596,0.10911420464720631,231.6673503536891,1.1127125212957891
Germany,2019,100252.0,39068.117,83019213.0,43790.0,357376.0,574.0,1.416326530612245,1207.575889691944,2566082.2096954407,0.10931936391923353,232.30214955676934,1.1208628253058626
Germany,2020,57787.0,38799.773,83166711.0,42020.0,357376.0,580.0,1.2885999999999997,694.8332969425712,1489364.3836524507,0.10856849088914756,232.71487452990687,1.0829960268066516
Germany,2021,57518.0,38783.143,83155031.0,43730.0,357376.0,583.0,1.5828979591836734,691.6959720693268,1483067.0118716268,0.10852195726629656,232.68219186515043,1.1275517303999834
Greece,2004,1668.0,2449.0,10940369.0,19420.0,132049.0,371.0,,152.46286482658857,681094.3242139649,0.018546145748926535,82.85082810168953,7.929767251939567
Greece,2005,1854.0,2576.0,10969912.0,19590.0,132049.0,391.0,0.891795918367347,169.00773679861788,719720.4968944099,0.019507909942521336,83.07455565736961,7.604813664596273
Greece,2006,1811.0,2509.0,11004716.0,20790.0,132049.0,412.0,0.9782857142857143,164.56580978555013,721801.5145476286,0.019000522533302033,83.33812448409303,8.286169788760462
Greece,2007,1930.0,2551.0,11036008.0,21470.0,132049.0,434.0,1.0119795918367347,174.88207692491704,756566.0525284202,0.01931858628236488,83.57509712303766,8.416307330458643
Greece,2008,1657.0,2552.0,11060937.0,21420.0,132049.0,453.0,1.1280204081632654,149.8064766122436,649294.670846395,0.019326159228771136,83.76388310399928,8.393416927899686
Greece,2009,1467.0,2552.0,11094745.0,20490.0,132049.0,462.0,0.99616,132.22476046092092,574843.2601880878,0.019326159228771136,84.01990927610206,8.028996865203762
Greece,2010,1383.0,2552.0,11119289.0,19300.0,132049.0,469.0,1.4298163265306123,124.37845621244308,541927.8996865203,0.019326159228771136,84.20577967269726,7.56269592476489
Greece,2011,958.0,2554.0,11104899.0,17420.0,132049.0,469.0,1.6665714285714286,86.26823170566432,375097.885669538,0.019341305121583656,84.0968049739112,6.820673453406421
Greece,2012,832.0,2554.0,11072725.0,16050.0,132049.0,470.0,1.7497755102040817,75.13958849334739,325763.50822239625,0.019341305121583656,83.85315299623625,6.284259984338293
Greece,2013,1056.0,2586.0,10980006.0,15800.0,132049.0,470.0,1.6926734693877552,96.17481083343671,408352.6682134571,0.01958363940658392,83.15099697839439,6.109822119102861
Greece,2014,1072.0,2238.0,10894294.0,16030.0,132049.0,472.0,1.653061224489796,98.40013496973737,478999.10634495085,0.016948254057206038,82.50190459602118,7.162645218945487
Greece,2015,1263.0,2240.0,10818041.0,16100.0,132049.0,476.0,1.4805714285714286,116.74941886428421,563839.2857142857,0.016963399950018554,81.92444471370476,7.1875
Greece,2016,1192.0,2240.0,10735415.0,16160.0,132049.0,482.0,1.39374,111.03436616097282,532142.8571428572,0.016963399950018554,81.29872244394126,7.214285714285714
Greece,2017,1112.0,2240.0,10707527.0,16430.0,132049.0,491.0,1.5109199999999998,103.85217800524808,496428.5714285714,0.016963399950018554,81.08752811456354,7.334821428571429
Greece,2018,1104.0,2293.0,10667336.0,16810.0,132049.0,497.0,1.5969,103.49350578251214,481465.32926297426,0.017364766109550244,80.78316382554961,7.331007413868295
Greece,2019,1252.0,2280.0,10635213.0,17210.0,132049.0,509.0,1.5857142857142859,117.72213682979363,549122.8070175438,0.017266317806268885,80.53989806814137,7.548245614035087
Greece,2020,640.0,2345.0,10612591.0,15660.0,132049.0,520.0,1.44518,60.30572552923221,272921.10874200426,0.017758559322675675,80.368582874539,6.678038379530917
Greece,2021,653.0,2339.0,10555344.0,17110.0,132049.0,536.0,1.646204081632653,61.86439778750934,279179.1363830697,0.017713121644238123,79.93505441161993,7.315091919623771
Greece,2022,1117.0,1990.0,10461627.0,18160.0,132049.0,550.0,2.0511764705882354,106.77115519412038,561306.5326633166,0.015070163348453984,79.22534059326462,9.125628140703517
Greece,2023,673.0,1822.0,10401868.0,18600.0,132049.0,566.0,1.9020192307692307,64.69991736099708,369374.3139407245,0.013797908352202591,78.77278888897304,10.208562019758507
Greece,2024,727.0,1818.0,10375764.0,19020.0,132049.0,581.0,1.8548490566037736,70.06712951451094,399889.9889988999,0.013767616566577559,78.57510469598407,10.462046204620462
Hungary,2004,10406.0,7685.0,10116742.0,10570.0,93011.0,280.0,,1028.5920111435084,1354066.3630448927,0.0826246357957661,108.7693068561783,1.3754066363044892
Hungary,2005,9714.0,7685.0,10097549.0,11050.0,93011.0,287.0,1.0507422448979593,962.01563369487,1264020.8197787898,0.0826246357957661,108.56295491931061,1.4378659726740404
Hungary,2006,9524.0,8135.0,10076581.0,11500.0,93011.0,319.0,1.0489961224489797,945.1618559906381,1170743.7000614628,0.08746277322037178,108.337519218157,1.4136447449293177
Hungary,2007,8752.0,7808.0,10066158.0,11550.0,93011.0,325.0,1.100604081632653,869.4479065399132,1120901.6393442622,0.08394706002515831,108.22545720398662,1.4792520491803278
Hungary,2008,8291.0,7813.0,10045401.0,11690.0,93011.0,305.0,1.179477142857143,825.3528156815244,1061180.0844745936,0.08400081710765393,108.00229005171431,1.4962242416485345
Hungary,2009,8004.0,7390.0,10030975.0,10920.0,93011.0,301.0,0.9988938,797.9284167291813,1083085.250338295,0.07945296792852459,107.84719011729796,1.4776725304465494
Hungary,2010,7653.0,7352.0,10014324.0,11060.0,93011.0,299.0,1.2227826530612245,764.2053522534322,1040941.2404787813,0.07904441410155788,107.66816828117105,1.5043525571273122
Hungary,2011,7763.0,7486.5,9985722.0,11300.0,93011.0,299.0,1.3720989795918368,777.4099859779793,1036933.1463300608,0.08049047962069003,107.36065626646311,1.5093835570693916
Hungary,2012,7769.0,7486.2,9931925.0,11220.0,93011.0,301.0,1.479315918367347,782.2249966647956,1037776.1748283509,0.0804872541957403,106.78226231305975,1.4987577141941173
Hungary,2013,7806.0,7356.7,9895250.0,11490.0,93011.0,309.0,1.4079636,788.8633435234077,1061073.57918632,0.07909494575910377,106.38795411295438,1.5618415865809399
Hungary,2014,7710.0,7209.0,9850217.0,12040.0,93011.0,317.0,1.3260777551020408,782.7238729867576,1069496.4627548896,0.07750696154218319,105.90378557374935,1.670134554029685
Hungary,2015,7609.161,7197.0,9815858.0,12530.0,93011.0,327.0,1.1580304081632653,775.1906150231595,1057268.445185494,0.0773779445441937,105.53437765425595,1.7410031957760177
Hungary,2016,7653.455,7811.0,9779652.0,12880.0,93011.0,340.0,1.0690576,782.5897076910303,979830.3674305467,0.08397931427465569,105.14511186848867,1.648956599667136
Hungary,2017,7730.982,7955.0,9739857.0,13460.0,93011.0,357.0,1.1473538,793.7469718497921,971839.3463230672,0.08552751825052951,104.71725924890605,1.6920175989943431
Hungary,2018,7769.56,7732.0,9713655.0,14240.0,93011.0,375.0,1.1972828,799.8595791182619,1004857.7340920848,0.0831299523712249,104.435550633796,1.8416968442834971
Hungary,2019,7751.606,7743.0,9700272.0,14980.0,93011.0,393.0,1.1715461224489796,799.1122310797058,1001111.4555082009,0.08324821795271527,104.29166442678823,1.9346506522019888
Hungary,2020,4854.225,7787.0,9689376.0,14370.0,93011.0,406.0,1.022405,500.98427390989883,623375.4976242456,0.08372128027867672,104.17451699261377,1.845383331193014
Hungary,2021,5435.389,7889.0,9651461.0,15470.0,93011.0,418.0,1.2363522448979591,563.1674831406353,688983.267841298,0.08481792476158734,103.7668770360495,1.9609582963620231
Hungary,2022,8619.592666666667,7907.0,9610403.0,16160.0,93011.0,426.0,1.2895458823529413,896.9023116581758,1090121.7486615237,0.08501145025857157,103.32544537742848,2.043758694827368
Hungary,2023,11803.796333333334,7437.0,9599744.0,16050.0,93011.0,435.0,1.5836482692307692,1229.5949072530823,1587171.7538433957,0.0799582845039834,103.21084602896431,2.1581282775312625
Hungary,2024,14988.0,7437.0,9584627.0,16210.0,93011.0,447.0,1.5334411654461033,1563.7541241824017,2015328.7615974182,0.0799582845039834,103.04831686574707,2.17964232889606
Ireland,2004,1582.0,1834.0,4028851.0,45690.0,69797.0,385.0,,392.6677854306352,862595.4198473282,0.026276200982850266,57.72240927260484,24.912758996728464
Ireland,2005,1781.0,1834.0,4111672.0,47240.0,69797.0,395.0,1.048734693877551,433.15711953677237,971101.4176663031,0.026276200982850266,58.909007550467784,25.757906215921484
Ireland,2006,1872.0,1834.0,4208156.0,48320.0,69797.0,410.0,1.1187551020408164,444.8504285487515,1020719.7382769901,0.026276200982850266,60.29135922747396,26.346782988004364
Ireland,2007,2007.0,1834.0,4340118.0,49380.0,69797.0,422.0,1.1205714285714286,462.4298233366005,1094329.3347873501,0.026276200982850266,62.182013553591126,26.924754634678298
Ireland,2008,1976.0,1835.0,4457765.0,46160.0,69797.0,442.0,1.2367142857142859,443.2714600253715,1076839.2370572207,0.026290528246199693,63.86757310486124,25.155313351498638
Ireland,2009,1683.0,1835.0,4521322.0,43390.0,69797.0,434.0,1.10572,372.2362618720808,917166.21253406,0.026290528246199693,64.7781709815608,23.645776566757494
Ireland,2010,1678.0,1835.0,4549428.0,43920.0,69797.0,426.0,1.3004897959183674,368.83757694373884,914441.416893733,0.026290528246199693,65.18085304525982,23.934604904632153
Ireland,2011,1638.0,1839.0,4570881.0,44450.0,69797.0,428.0,1.4814857142857143,358.35542426066223,890701.4681892333,0.026347837299597405,65.4882158258951,24.170744970092443
Ireland,2012,1578.0,1839.0,4589287.0,44090.0,69797.0,426.0,1.615922244897959,343.8442616467438,858075.0407830343,0.026347837299597405,65.75192343510466,23.974986405655248
Ireland,2013,1569.0,2045.0,4609779.0,44830.0,69797.0,427.0,1.5880978,340.3633883533245,767237.1638141809,0.029299253549579494,66.04551771566113,21.921760391198045
Ireland,2014,1728.0,2045.0,4637852.0,48700.0,69797.0,431.0,1.529854693877551,372.5862748531001,844987.7750611247,0.029299253549579494,66.44772697966961,23.814180929095354
Ireland,2015,1918.0,2045.0,4677627.0,60150.0,69797.0,436.0,1.369,410.036969600184,937897.3105134474,0.029299253549579494,67.0175938793931,29.413202933985332
Ireland,2016,1991.0,2045.0,4726286.0,60160.0,69797.0,438.0,1.2830179999999998,421.2610070571269,973594.1320293399,0.029299253549579494,67.71474418671289,29.418092909535453
Ireland,2017,2122.0,2045.0,4799157.0,65290.0,69797.0,441.0,1.3638,442.16098785682567,1037652.8117359413,0.029299253549579494,68.75878619424904,31.926650366748166
Ireland,2018,2281.0,2045.0,4855733.0,69310.0,69797.0,442.0,1.4378,469.7540000654896,1115403.422982885,0.029299253549579494,69.56936544550625,33.89242053789731
Ireland,2019,2399.0,2045.0,4940311.0,71640.0,69797.0,450.0,1.4032102040816328,485.59695938170694,1173105.1344743276,0.029299253549579494,70.78113672507415,35.0317848410758
Ireland,2020,834.0,2045.0,5012600.0,75620.0,69797.0,452.0,1.291034,166.380720584128,407823.9608801956,0.029299253549579494,71.81684026534091,36.97799511002445
Ireland,2021,870.0,2045.0,5066893.0,87150.0,69797.0,448.0,1.5149940816326528,171.7028561684646,425427.8728606357,0.029299253549579494,72.59471037437139,42.6161369193154
Ireland,2022,1748.0,2045.0,5154277.0,92300.0,69797.0,443.0,1.8506117647058824,339.13582836157235,854767.7261613692,0.029299253549579494,73.84668395489777,45.13447432762836
Ireland,2023,2235.0,2045.0,5271395.0,87630.0,69797.0,449.0,1.6778269230769232,423.9864400220435,1092909.5354523228,0.029299253549579494,75.52466438385603,42.85085574572127
Ireland,2024,2486.0,2045.0,5351681.0,89300.0,69797.0,466.0,1.7484169811320756,464.52694022681845,1215647.9217603912,0.029299253549579494,76.67494304912819,43.66748166259169
Italy,2004,49254.0,15916.0,57611990.0,31790.0,302073.0,587.0,,854.9262054652165,3094621.7642623773,0.052689250611607126,190.72207711381023,1.997361146016587
Italy,2005,50088.0,16225.0,58044368.0,31850.0,302073.0,597.0,1.2199861224489796,862.9260981875107,3087087.8274268103,0.05371218215464474,192.1534463523718,1.963020030816641
Italy,2006,50185.0,16295.0,58288996.0,32290.0,302073.0,606.0,1.2867630612244898,860.9686809496599,3079779.073335379,0.05394391421941054,192.96327708865076,1.9815894446149125
Italy,2007,49780.0,16335.0,58510725.0,32570.0,302073.0,608.0,1.299509387755102,850.7841938379673,3047444.138353229,0.054076332542133856,193.6973016456287,1.9938781756963575
Italy,2008,49524.0,16529.0,59001769.0,31990.0,302073.0,612.0,1.3875367346938776,839.3646637950804,2996188.517151673,0.05471856140734194,195.3228822172124,1.9353862907616917
Italy,2009,48124.0,16686.0,59420592.0,30110.0,302073.0,614.0,1.234138,809.8875891374491,2884094.4504374927,0.05523830332403094,196.70937819666108,1.8045067721443127
Italy,2010,47172.0,16704.0,59690316.0,30440.0,302073.0,619.0,1.363131224489796,790.2789457505971,2823994.252873563,0.055297891569256435,197.60228818861665,1.8223180076628354
Italy,2011,46845.0,16726.0,59948497.0,30550.0,302073.0,625.0,1.5512561224489796,781.4207585554647,2800729.403324166,0.05537072164675426,198.45698556309236,1.826497668300849
Italy,2012,46759.0,16742.0,60105185.0,29510.0,302073.0,621.0,1.788211836734694,777.9528504903528,2792916.0195914465,0.055423688975843585,198.97569461686413,1.7626328992951859
Italy,2013,48739.0,16752.0,60277309.0,28920.0,302073.0,613.0,1.7487510204081633,808.5795601791049,2909443.64851958,0.055456793556524414,199.54550390137484,1.7263610315186246
Italy,2014,49957.0,16722.0,60345917.0,28910.0,302073.0,615.0,1.7162004081632651,827.8439119584511,2987501.495036479,0.05535747981448193,199.77262780850987,1.7288601841884943
Italy,2015,52207.0,16724.0,60295497.0,29210.0,302073.0,621.0,1.5376844897959185,865.8523869535398,3121681.4159292034,0.05536410073061809,199.60571451271713,1.7465917244678306
Italy,2016,52178.0,16788.0,60163712.0,29630.0,302073.0,631.0,1.4432364000000002,867.266966506322,3108053.3714558017,0.0555759700469754,199.16944579621483,1.7649511555873243
Italy,2017,53231.0,16787.0,60066734.0,30160.0,302073.0,643.0,1.5276388,886.1976747395655,3170965.6281646513,0.055572659588907315,198.84840419368828,1.796628343360934
Italy,2018,55493.0,16781.0,59937769.0,30470.0,302073.0,652.0,1.6042421999999998,925.8436028875216,3306894.702341934,0.05555279684049882,198.42147096893797,1.815743996186163
Italy,2019,56586.0,16779.0,59816673.0,30680.0,302073.0,663.0,1.5724161224489794,945.990426448492,3372429.822993027,0.05554617592436265,198.0205877387254,1.8284760712795756
Italy,2020,22269.0,16782.0,59641488.0,28100.0,302073.0,671.0,1.4319975999999999,373.38102630839796,1326957.4544154452,0.0555561072985669,197.44064514206832,1.6744130616136337
Italy,2021,27693.0,16832.0,59236213.0,30760.0,302073.0,675.0,1.6250157142857145,467.5011888420349,1645259.030418251,0.055721630201971045,196.098999248526,1.8274714828897338
Italy,2022,46498.0,16829.0,59030133.0,32310.0,302073.0,682.0,1.813873137254902,787.6993941382447,2762968.685008022,0.0557116988277668,195.4167800498555,1.9199001723215878
Italy,2023,54791.0,16832.0,58997201.0,32630.0,302073.0,694.0,1.8664192307692307,928.7050753475576,3255168.7262357413,0.055721630201971045,195.3077600447574,1.938569391634981
Italy,2024,55872.0,16879.0,58971230.0,32900.0,302073.0,701.0,1.8205828301886793,947.4450507476273,3310148.7054920313,0.05587722173117094,195.2217841382712,1.9491676047159192
Latvia,2004,806.0,2270.0,2276520.0,9240.0,64573.0,305.0,,354.0491627571908,355066.0792951542,0.03515401173865238,35.2549827327211,4.070484581497797
Latvia,2005,889.0,2270.0,2249724.0,10430.0,64573.0,333.0,0.8108120408163265,395.15958402008425,391629.95594713656,0.03515401173865238,34.84001053071717,4.594713656387666
Latvia,2006,986.0,2269.0,2227874.0,11870.0,64573.0,372.0,0.8780061224489796,442.57440052713935,434552.66637285147,0.03513852538986883,34.501633809796665,5.231379462318202
Latvia,2007,975.0,2265.0,2208840.0,13220.0,64573.0,413.0,0.913110612244898,441.40815993915356,430463.5761589404,0.03507657999473464,34.206866647050624,5.836644591611479
Latvia,2008,941.0,2263.0,2191810.0,12900.0,64573.0,431.0,1.0317510204081632,429.3255346038206,415819.70835174544,0.03504560729716755,33.943134127266816,5.700397702165267
Latvia,2009,748.0,1884.0,2162834.0,11020.0,64573.0,426.0,0.958305,345.8425380773559,397027.6008492569,0.02917628110820312,33.49440168491475,5.849256900212314
Latvia,2010,741.0,1897.0,2120504.0,10840.0,64573.0,307.0,1.0863461224489794,349.4452262292361,390616.76331049023,0.029377603642389234,32.83886454090719,5.714285714285714
Latvia,2011,733.0,1865.0,2074605.0,11380.0,64573.0,299.0,1.27885,353.3202706057298,393029.490616622,0.02888204048131572,32.12805661809115,6.101876675603217
Latvia,2012,717.0,1859.0,2044813.0,12360.0,64573.0,305.0,1.4088404081632653,350.64331065970333,385691.231845078,0.028789122388614436,31.66668731513171,6.64873587950511
Latvia,2013,721.0,1859.0,2023825.0,12750.0,64573.0,317.0,1.3514738,356.2560992180648,387842.92630446475,0.028789122388614436,31.34165982686262,6.85852608929532
Latvia,2014,644.0,1860.0,2001468.0,13140.0,64573.0,331.0,1.2919183673469388,321.7638253521915,346236.55913978495,0.028804608737397985,30.995431527108853,7.064516129032258
Latvia,2015,590.0,1860.0,1986096.0,13750.0,64573.0,345.0,1.1294914285714286,297.06519725129095,317204.3010752688,0.028804608737397985,30.757375373608163,7.39247311827957
Latvia,2016,584.0,1859.6,1968957.0,14230.0,64573.0,341.0,1.070633,296.6037348707971,314046.03140460316,0.028798414197884564,30.491954841806947,7.652183265218327
Latvia,2017,596.0,1859.6,1950116.0,14850.0,64573.0,356.0,1.1506856,305.62284499998975,320499.03204990324,0.028798414197884564,30.20017654437613,7.98558829855883
Latvia,2018,624.0,1859.6,1934379.0,15610.0,64573.0,369.0,1.2707892,322.58414716040653,335556.03355560335,0.028798414197884564,29.956467873569448,8.394278339427835
Latvia,2019,643.0,1859.6,1919968.0,15820.0,64573.0,381.0,1.258,334.90141502358375,345773.2845773285,0.028798414197884564,29.733294101249747,8.507205850720586
Latvia,2020,413.0,1859.1,1907675.0,15370.0,64573.0,390.0,1.1444834,216.49389964223465,222150.50293152602,0.02879067102349279,29.5429204156536,8.267441235006187
Latvia,2021,361.0,1859.1,1893223.0,16580.0,64573.0,404.0,1.3378542857142859,190.68012590170306,194179.97956000216,0.02879067102349279,29.319111703033776,8.918293798074338
Latvia,2022,541.0,1864.9,1875757.0,16890.0,64573.0,406.0,1.7780054901960785,288.41688982101624,290095.98369885783,0.028880491846437366,29.04862713518034,9.056785886642714
Latvia,2023,612.0,1830.9,1895239.0,16770.0,64573.0,416.0,1.6421236538461537,322.9144187091971,334261.83844011143,0.028353955987796758,29.350332182181408,9.159429788628543
Latvia,2024,698.0,1830.9,1878575.0,16910.0,64573.0,424.0,1.6306892452830188,371.55822897675097,381233.2732535911,0.028353955987796758,29.092267666052376,9.23589491506909
Lithuania,2004,283.0,1781.8,3398929.0,9080.0,65286.0,392.0,,83.26152149691859,158828.1513076664,0.02729222191587783,52.06214195999142,5.095970367044562
Lithuania,2005,280.0,1771.2,3355220.0,9940.0,65286.0,442.0,0.8293626530612245,83.45205381465298,158084.91418247516,0.027129859387923904,51.392641607695374,5.612014453477868
Lithuania,2006,268.0,1771.2,3289835.0,10850.0,65286.0,490.0,0.9018840816326531,81.46305209835752,151309.84643179766,0.027129859387923904,50.39112520295316,6.125790424570912
Lithuania,2007,246.0,1766.3,3249983.0,12190.0,65286.0,494.0,0.9017322448979592,75.6927036233728,139274.18898261903,0.027054805011794258,49.78070336672487,6.90143237275661
Lithuania,2008,258.0,1765.4,3212605.0,12640.0,65286.0,525.0,1.0388579591836735,80.30865917222938,146142.5172765379,0.027041019514137794,49.20817633183225,7.15985045881953
Lithuania,2009,231.0,1767.6,3183856.0,10880.0,65286.0,540.0,1.0220134,72.55353257182486,130685.67549219281,0.02707471739729804,48.767821585025885,6.155238741796787
Lithuania,2010,244.0,1767.6,3141976.0,11160.0,65286.0,554.0,1.1759044897959183,77.65813615380894,138040.28060647205,0.02707471739729804,48.126336427411694,6.313645621181263
Lithuania,2011,269.0,1767.6,3052588.0,12140.0,65286.0,570.0,1.3190483673469389,88.12194767194262,152183.751980086,0.02707471739729804,46.757160800171555,6.86806969902693
Lithuania,2012,278.0,1767.6,3003641.0,12830.0,65286.0,590.0,1.411941020408163,92.55433655353619,157275.40167458702,0.02707471739729804,46.007428851514874,7.258429508938674
